Descriptores,1993|Enero,1993|Febrero,1993|Marzo,1993|Abril,1993|Mayo,1993|Junio,1993|Julio,1993|Agosto,1993|Septiembre,1993|Octubre,1993|Noviembre,1993|Diciembre,1993|Anual,1994|Enero,1994|Febrero,1994|Marzo,1994|Abril,1994|Mayo,1994|Junio,1994|Julio,1994|Agosto,1994|Septiembre,1994|Octubre,1994|Noviembre,1994|Diciembre,1994|Anual,1995|Enero,1995|Febrero,1995|Marzo,1995|Abril,1995|Mayo,1995|Junio,1995|Julio,1995|Agosto,1995|Septiembre,1995|Octubre,1995|Noviembre,1995|Diciembre,1995|Anual,1996|Enero,1996|Febrero,1996|Marzo,1996|Abril,1996|Mayo,1996|Junio,1996|Julio,1996|Agosto,1996|Septiembre,1996|Octubre,1996|Noviembre,1996|Diciembre,1996|Anual,1997|Enero,1997|Febrero,1997|Marzo,1997|Abril,1997|Mayo,1997|Junio,1997|Julio,1997|Agosto,1997|Septiembre,1997|Octubre,1997|Noviembre,1997|Diciembre,1997|Anual,1998|Enero,1998|Febrero,1998|Marzo,1998|Abril,1998|Mayo,1998|Junio,1998|Julio,1998|Agosto,1998|Septiembre,1998|Octubre,1998|Noviembre,1998|Diciembre,1998|Anual,1999|Enero,1999|Febrero,1999|Marzo,1999|Abril,1999|Mayo,1999|Junio,1999|Julio,1999|Agosto,1999|Septiembre,1999|Octubre,1999|Noviembre,1999|Diciembre,1999|Anual,2000|Enero,2000|Febrero,2000|Marzo,2000|Abril,2000|Mayo,2000|Junio,2000|Julio,2000|Agosto,2000|Septiembre,2000|Octubre,2000|Noviembre,2000|Diciembre,2000|Anual,2001|Enero,2001|Febrero,2001|Marzo,2001|Abril,2001|Mayo,2001|Junio,2001|Julio,2001|Agosto,2001|Septiembre,2001|Octubre,2001|Noviembre,2001|Diciembre,2001|Anual,2002|Enero,2002|Febrero,2002|Marzo,2002|Abril,2002|Mayo,2002|Junio,2002|Julio,2002|Agosto,2002|Septiembre,2002|Octubre,2002|Noviembre,2002|Diciembre,2002|Anual,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2003|Anual,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2004|Anual,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2005|Anual,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2006|Anual,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2007|Anual,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2008|Anual,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2009|Anual,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2010|Anual,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2011|Anual,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2012|Anual,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2013|Anual,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2014|Anual,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2015|Anual,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2016|Anual,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2017|Anual,2018|Enero<P>,2018|Febrero<P>,2018|Marzo<P>,2018|Abril<P>,2018|Mayo<P>,2018|Junio<P>,2018|Julio<P>,2018|Agosto<P>,2018|Septiembre<P>,2018|Octubre<P>,2018|Noviembre<P>,2018|Diciembre<P>,2018|Anual<P>,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2019|Anual<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<R>,2020|Mayo<P>,2020|Junio,2020|Julio,2020|Agosto,2020|Septiembre,2020|Octubre,2020|Noviembre,2020|Diciembre,2020|Anual
Total,69.222752741001,68.807639917526,73.558003259065,68.713922853273,70.251512978846,68.890945727279,69.404267260253,71.354081301739,72.185902943763,72.872197612022,72.706848374027,74.580021860366,71.045674735763,73.251800243603,71.37015332779,76.052116289644,75.375105177611,73.581131777707,73.683519175634,73.563034064376,77.516942086721,77.07126181993,76.989935722742,76.079284670173,75.371307021846,74.992132614815,73.453939859598,65.665276272438,68.981127081336,62.717884406396,64.524418084933,63.825140611949,64.187793197469,67.206650190723,67.358274814742,63.513614482905,68.631929276197,71.903246375209,66.830774554491,73.095004923233,71.478274021982,73.903667779818,70.377129117471,73.49217263321,72.914579741627,74.957425653282,76.194863082368,75.500007176947,78.642933626173,77.675702845332,78.534491981402,74.730521048571,78.042219444086,75.420844566654,76.500185243716,78.836098151049,79.786200989591,79.415607492765,81.515805138087,83.427342806695,83.61524959839,85.25974225356,82.839978623578,82.889633602291,80.629075659205,84.349063982486,82.872574989348,87.573764156218,82.291706714399,85.26180089476,84.043097373969,86.597744497948,87.435612320455,87.239938594141,86.76695358915,85.116121804992,85.791988742108,85.445030638331,86.84153656274,84.219662797219,88.847605255159,83.64471512316,85.871616231608,85.481674076861,87.771190720605,88.621387370715,89.268987134154,87.169777806395,86.92799264389,86.436036925794,86.758515220691,89.189388511766,88.977077351811,92.545167063086,85.821423503276,91.384537047987,91.16796265063,91.726002078558,95.543409918945,93.853498261681,91.437464785827,89.180262764808,86.051826270913,90.573168350774,90.568420683927,86.750036790006,91.08970147734,83.277744519638,88.424719096058,88.097687086484,89.689197681993,92.733684748797,90.203346547995,88.924153585043,87.544021974928,85.843593679428,88.59552565597,86.944237938471,83.089382256538,84.522614952046,87.377793538112,87.538229310947,85.908535949597,88.161220913288,90.830594763127,88.669002275094,91.266599875021,86.976474006557,85.880974542254,87.263805026754,87.559601868597,85.790108856891,89.637685515297,86.58874902243,88.738551913123,88.509968935502,89.920354736333,90.56316131462,89.769470088653,92.1142880294,87.161751204184,89.238166935381,88.799321535034,90.623781686711,87.637193057827,95.16642967456,90.997119446643,91.874634161534,92.865910856381,92.173627587187,93.285623989161,93.595454791112,94.852783821671,91.945001955582,91.631834090061,92.220782926536,92.064120091339,89.165980482248,93.267853151164,95.22119776598,95.299887724133,94.261352842352,91.006764672559,96.513488009458,95.232252655835,96.443959015598,95.684377532282,96.284065132427,94.203774922948,96.122816088875,92.244358354608,100.973198965885,95.355379814607,100.166735167787,99.057641234007,97.793735012688,100.983809363412,99.372849729085,101.065455935245,98.322970714049,95.668926608838,98.093989749091,97.324567525386,93.927470907076,102.314520836731,96.648580351975,100.642026590855,99.939529586837,99.203482815311,100.18291426955,99.369516756664,103.295884722937,98.230623937341,96.955274163664,99.002866038694,98.413883546482,96.940238702831,97.253812705296,100.267614300008,99.579411391694,99.229124883675,99.117931995822,98.257106360082,97.198151041079,101.799708040475,94.394361565776,93.115294372977,97.963886575517,90.109601219649,85.557052106771,90.925810531351,88.454080005912,89.430266284867,89.3439014478,92.03561414146,90.782014265619,91.462567150261,95.445102350481,92.24626272135,91.892239641864,90.640375988949,92.981293539147,88.696330217269,96.826791146863,94.777623675356,95.143668139433,95.10261432538,95.193279465003,95.685406603278,95.022433565931,97.470424372015,95.41054948562,94.712895608533,94.751942511986,93.959722253569,90.690850448291,98.182435337569,94.315388909659,97.668605987614,98.591181111272,97.672501421718,99.203993136638,97.146215233569,101.696338263544,101.445450929374,98.846480252986,97.451596940483,97.418899181668,96.596465337654,101.728778922693,97.343413239664,102.213542345919,100.864731103695,101.88628814026,101.952463911608,99.661959082015,103.738157209383,102.46984858701,96.809379249968,100.223660525961,99.142155080169,96.198218267292,97.971035636314,99.927161854324,102.470408232086,98.648102733654,100.627914779358,101.831873018687,98.341821005416,104.849304871479,101.785826446206,98.206178075015,100,100.117872374973,97.526480891841,103.472106824099,100.697668131933,105.059939373836,102.892396859782,103.246972079471,102.844813703929,102.00496084757,107.840672279029,103.68119255151,101.490834010765,102.572992494061,101.656245379186,99.328436456881,104.279668068671,101.700349083224,103.640798194566,103.900049373896,105.682973345891,105.384529863474,105.596304787465,107.505569269897,103.805901942672,101.952308896115,103.702761221828,102.677360892148,102.504911421239,103.332434831039,103.79305099906,104.897822861168,104.806489621778,103.455535678737,105.706159455874,103.438556218574,105.917355986069,106.10667868929,101.735765747867,104.031010200237,103.452467872637,100.333261709616,107.96079147892,99.79445566278,105.519330861032,105.534362651094,102.907478328435,106.236482199041,101.687773844469,105.826559503584,104.849124953422,101.158016561094,103.771675468844,105.107570236725,101.215854581609,104.329489329368,104.100651870612,107.601660827752,106.41221524225,104.788209017286,106.831105204797,103.621659035638,106.567358029474,103.189053550929,97.898599965648,104.305285574341,104.533219269116,101.267637468372,104.124072607648,101.053000841964,104.213022348373,103.238886421579,103.389059828989,105.546220904418,102.043302674221,103.412501889557,101.087429924305,97.099931408389,102.584023798911,102.839528718459,99.257550041582,99.03543504025,71.444982166536,72.212829090695,,,,,,,,
21---Minería,85.987958716261,78.446257561724,88.038484809744,85.410385430406,88.19131783359,85.686719727419,87.43280570066,87.8398338495,85.942621192642,90.254956943094,87.631684887271,90.934752554953,86.816481600605,90.18595113647,80.895386863382,89.641377986568,86.582346533354,89.529780431547,85.801975893331,88.502043361775,88.861200211168,85.594587894495,89.379697861037,85.701068001988,88.44594927662,87.426780454311,89.579640483821,79.706028889239,89.078708900501,85.428827551292,88.794387015839,86.244252313432,89.403017448192,90.435969871906,88.073680012768,66.84155449418,83.970090400943,92.626981736575,85.848594926557,94.653048410425,89.902412468432,96.713704671158,93.295656674789,97.1154647058,93.603481801178,96.87559459837,95.200376326576,93.486473947285,97.121238924641,94.292610256518,98.510185213587,95.06418733323,100.13650625085,92.005048484364,101.63683253598,97.665958922555,102.609771813101,99.26922084084,103.206468670134,104.596964737349,101.594205790001,104.304229866104,101.205217907183,103.389717046835,100.968345238775,106.076822114302,97.736300753135,109.013956400013,103.749700947627,107.84523308569,101.082118610399,105.617932279008,104.431683654149,96.565495067008,95.941214228742,102.105104814647,105.07021322572,102.93631459837,106.660133989289,93.457400032778,105.669620567755,96.803801063307,101.208713175667,93.642713988317,99.990183925177,98.518863081974,95.528656682818,96.736422730431,96.48715568731,97.778473194573,98.540178176616,105.675911740237,95.46215042204,105.635469923345,101.821886344431,105.667975751964,102.563878551282,99.324875361546,108.394450639949,104.674790633463,98.844254498976,98.603360950716,103.938060313589,102.550588760961,108.678692860213,99.10043582863,110.299690282738,100.63105092492,104.510989370045,104.271652008086,108.832789017018,108.771103615197,104.075604913309,102.936335238731,104.110448637622,110.527756465659,105.562212430181,110.922522038278,98.154490810101,107.24483001248,104.706112825494,108.074678242869,104.689214486231,107.03809679434,109.321863983878,102.935445854566,109.996955487012,101.028108043248,109.769615622972,106.156827850122,113.22794240917,102.207282759861,114.263195063292,107.392257020359,112.451132915901,110.2867303674,113.458758417312,114.486337776572,109.448015288396,113.697964921963,109.540933036956,115.31430019971,111.314570848074,116.656153941453,107.87784117746,115.959593160878,112.515350381442,115.710030641839,113.128374867641,112.79532421597,113.648231470495,111.759298760089,116.273688443292,110.513736108891,110.398530558349,113.10301281065,116.509533383765,105.043783202093,113.972404481843,113.950678770354,119.142497464198,115.196678548211,106.963552395745,118.269820256113,111.084528852317,111.830598169852,111.343436268313,116.940911842406,113.354035302934,118.272694582197,105.387429084811,117.938202169219,112.816115172871,115.956964192801,110.600902014147,111.3775505549,113.396355854636,109.540687056136,111.514096192325,107.775527508975,106.134198966916,111.725893612495,113.157244093922,103.349240717296,115.273310800395,110.411942764401,112.35239285612,111.620358450973,112.876503913272,102.802580635363,107.605588283566,108.366205435948,102.281954691463,107.02210278376,108.92661878554,108.726128191268,101.95019054668,107.012439598343,101.111553454617,105.242925132509,102.891903430357,104.003344561735,103.707529352684,98.498457158082,104.537010913636,99.720893490478,102.025509315887,103.285657095523,103.821710655707,93.308938777541,102.844240356527,98.64938969849,101.430812074476,95.566387013139,98.046612465082,97.309068960446,95.264535161016,98.78425714372,94.055482280865,97.8140640787,98.074624888809,102.570022939676,93.522920949252,103.36210398625,99.316870708015,103.407560740915,98.747656050882,98.739030256589,99.928896901236,97.149466461479,98.743214664533,94.58484227819,99.188568455353,99.105096199364,101.926255978051,92.440795832776,103.42019147784,98.918775074489,102.043800944277,98.662509559618,99.346584320062,100.534782270166,95.452913450625,101.966450753469,97.965655817585,101.316428835496,99.499595359538,102.266695205759,96.901953776057,104.142725161053,98.951833930875,103.012683831859,99.482364919548,100.361786259896,101.727015247035,97.659298676496,101.121811964918,99.93340485847,101.778051602344,100.611635452859,105.315292905181,94.311283593598,102.690325903859,98.824189504278,101.103108111937,97.839924003773,99.113790959772,101.119368454461,96.844468201404,101.806048428815,98.99637981579,102.03582011713,100,104.925119225449,94.192080931556,103.403361384039,97.383841529801,100.982235976661,97.058785162891,97.63267595097,99.664282916823,94.984965431874,97.362136452146,93.831859037072,95.856882669443,98.10651888906,99.877925027544,91.775497344063,99.270329670957,90.683716242086,94.281374802836,92.348874739076,93.413653154795,95.441624966754,91.267623245249,94.022512792915,90.162780494126,92.617352902464,93.763605448572,97.195213856048,91.157958379665,94.836812183788,89.246987083847,91.322870127848,88.498790756506,89.717757056692,89.663139355016,86.187671297036,88.965313436894,84.247686390684,85.394937377458,89.702928108457,91.229429089884,79.69846107413,87.400582340214,82.649541243331,85.903523440041,83.463583948293,83.175493159813,82.629857624299,73.792808651518,80.367662835017,77.623195476654,79.246638238785,82.265064760165,87.033045969491,74.5991667977,80.232147235039,78.396304644348,80.291774460019,77.489980610062,76.981403997235,79.141170458513,75.841498862367,76.227497728875,72.202745043523,73.275286369705,77.64266851474,77.836461682847,70.181442024986,75.20287516497,71.290940477773,73.183410716876,73.23376210561,72.448449526119,76.256527297587,73.574089798105,74.547234592507,72.834613736199,73.670149126869,73.688329687537,82.293838834009,74.055407768911,76.534762639801,68.531994322216,68.874933205047,,,,,,,,
21---Minería|211---Extracción de petróleo y gas,99.519341749343,90.233198619784,100.825663142011,99.055832861314,102.503432982181,99.153613987501,101.39533666739,101.413693469029,99.888007113014,104.132089791075,101.044798809408,105.148264355363,100.359439462284,104.390290450284,93.600645170926,102.852044550049,100.010759660241,102.887262108361,99.001263333383,102.195975142842,102.36448951047,98.734513090064,102.762923134401,99.095578464329,102.188523694872,100.840355692519,102.67720935206,91.034787303564,101.979746919744,98.37667617654,102.461552610147,99.790945195931,103.69696601109,104.078142982594,102.131410449891,74.100426180321,95.929094715437,107.257986397486,98.6262453579,108.946138145624,103.975005123228,112.015073889941,108.237631617838,112.791320787047,109.45029721512,112.587441325438,110.260224183388,108.294656992274,112.083296538412,108.465190627364,113.753169649719,110.071620507949,115.114580222736,104.980116742419,116.357386847459,111.398299812378,116.799718466561,113.573880792436,118.365366339717,120.134389503556,117.158372469976,120.404075784322,116.410719529738,119.531197465425,115.852341998061,120.347657697742,111.022434519438,123.644721263922,119.199240952482,123.218626758839,115.531096973319,121.987104061369,119.780429366112,110.378975205949,109.553445407506,119.081152275352,121.75311392323,117.958166533772,123.148204110425,106.969144441139,119.796475606379,110.713948458068,115.328799235235,106.923661288604,115.117956288505,112.212350112024,108.795163210928,109.195623671898,108.643460585088,110.320793441284,112.263798370798,118.888682678364,106.578165050458,117.356356417763,114.893733863858,119.018225311905,115.47919484249,112.151196910951,122.980821503994,119.417839343905,111.745741896886,111.998442541452,118.828734095139,115.778094538097,120.270678327671,110.137976470089,122.465711877477,113.266384871675,117.653085466188,117.917367866016,123.541589072475,122.986630654236,118.675287210004,116.11705727343,118.177636591893,125.921417738439,118.9275686183,124.875362455169,109.215443213205,120.265199495558,118.162936945491,120.249286978769,117.456036931757,120.667198557121,123.05609007349,117.070038496358,124.372457484888,114.144134403727,124.899714128207,119.536158263645,127.104568478102,114.687260696244,126.61744207829,121.361853822473,126.596014459809,124.756521476945,129.348788157372,130.546676825002,125.709893933692,129.54106553945,124.722910070526,131.832743287145,126.068811568754,130.428310888264,120.216251440063,128.724981523997,127.141812381001,129.837794839642,127.064774738999,128.828213061143,128.460820557372,127.058063808239,132.03840566218,124.668407359339,123.944239974284,127.367673019544,128.558824158732,116.15172234678,124.996411097716,126.82633947837,132.136395457657,127.604602657411,119.124933606874,131.429044833629,125.335059996221,124.249639039941,123.653377697903,130.52372477806,125.882506262441,129.995556421631,115.52971024502,129.328872545844,126.031032928261,128.780613929269,123.122384332611,125.419226694367,126.401448635104,122.588263782092,123.560204365963,118.979332875877,116.709316796687,123.870496962727,122.84798440014,111.17752013667,124.345989914431,120.35352927103,121.662149727573,121.515538748046,124.164094043344,111.980467551616,118.886742563222,117.473376625553,109.95307472267,116.083227729112,118.370307952784,115.99368054367,107.842349903444,112.846032932858,106.332409148988,111.328123295002,109.609447653406,111.142471519458,110.469276208749,105.843716218797,110.844100010568,105.783673283027,109.814322779027,109.820800291416,108.134355362789,97.018761174041,106.92792921479,103.294242864703,105.709934304939,99.22487739043,103.941684722025,103.431795415042,101.961491084371,105.680332874921,100.220567333818,104.96158666727,103.375629867428,105.861472950861,95.45483044684,105.09642963853,101.74960589294,105.187791494401,100.179182656701,104.642970998676,104.515819025371,101.383130914342,104.773470828889,99.27673252347,104.691282650153,102.734393335098,105.038833587647,93.855762149184,104.404906070877,101.121859041123,103.746173670215,99.93655348646,102.838219692047,103.426982896083,97.641312452941,103.126264909713,98.969586713935,103.375526032515,101.456831725228,101.874245853237,96.275825709166,103.071450972228,99.448567222467,102.741492074163,99.395525315171,102.179092982391,103.231027358205,99.470277372538,101.901609429933,100.673996715718,103.501041293991,101.147012691601,103.434147167001,93.190254434759,101.662868732727,98.36770697763,101.286764573802,98.261458240045,100.338856612604,101.593193053474,98.708174572333,102.64288901223,98.500535831805,102.013150791591,100,101.582196175418,91.830578752656,100.636561610445,97.526458397539,101.093954200612,96.022815575272,97.458773737362,98.66409662236,94.360095601187,96.569840241498,93.502426239359,96.512530982708,97.146694011368,92.832448286952,86.543412523704,95.18722591475,87.154789305467,90.996810520315,89.049555547456,92.987012158555,92.564100780679,90.439063705477,93.608812444015,90.383830636935,93.189880846953,91.244745222605,92.162712809982,84.902709608995,90.690604516148,86.15923245824,88.797306004064,86.123005370213,88.044471164202,87.33382085323,83.154006551419,85.678986272027,81.705254718682,82.86739576766,86.468292174572,82.196171950835,74.141441410508,82.238000651298,79.218734514746,81.858012231399,78.701530181785,80.533192724298,78.114070682383,67.689520774892,76.713452367974,72.941485190032,75.692416652495,77.503169111054,77.465418516792,68.636701533287,74.578171287504,73.396608202874,74.992061307787,71.819743670662,74.16375547462,73.171315341293,71.213124852388,71.056997513206,66.879272838084,69.803172204693,72.264695228599,66.184787060536,62.607182358584,69.060817152115,66.179156461505,67.774388637014,66.007129030012,68.437916937751,69.014671776614,67.672715286745,68.12785262587,67.46940335389,70.168662759581,67.392056953351,70.72863531565,66.124300725779,71.390605154842,68.209488722462,67.18619211422,,,,,,,,
"21---Minería|212---Minería de minerales metálicos y no metálicos, excepto petróleo y gas",48.814950253715,48.222156755525,55.085895912101,49.779378758288,49.358855352189,50.66106909126,51.663504167014,53.533277183151,49.937550702877,55.256043707132,54.073784714062,54.675280305322,51.75514557522,51.790822209093,47.177084691998,55.305399623019,52.575562827332,56.249224556175,52.446416608711,55.200066528101,56.291803253377,54.558248499672,57.991810422544,53.037350951098,55.430109223527,54.004491616221,52.726296751433,49.954557984242,53.773768175559,52.005866283296,52.424658683546,50.436092437029,52.779121734844,57.301240250411,53.036936792233,57.50808047031,57.789156693382,56.553661249786,53.857453125506,58.270984597012,53.485749830077,55.614579495669,54.78489073265,55.435021504836,49.769200388226,56.004563800111,55.799523417592,55.474739273212,57.869929449972,57.591913151245,57.095702450156,55.59973317423,54.140018312597,54.280002712838,54.788594652374,59.725925385362,61.891042241663,57.7803050637,61.418876262706,60.494314418979,58.595676789728,58.064342883402,59.621422711657,58.582724250518,58.28193714046,56.514651781786,55.442177603801,61.65672343121,58.14054486034,63.375357323131,61.075115170243,60.326851227839,63.620524086792,62.967975652189,61.890997099514,53.414690394591,59.060690526965,59.790524929867,53.129079011949,52.835850363867,62.923247122792,57.532148809941,60.260779794983,55.277877006855,56.259247792064,60.156609851452,59.9070276752,63.115980326295,64.157711291533,63.206879914856,59.063536580149,59.81079219069,60.145699659298,65.342551509853,61.195965091126,62.215990259144,62.456538592301,63.061256411889,64.52871310984,62.49057318286,62.957273557801,61.641546451583,62.329426745045,62.348027230119,63.539669683955,61.140293272437,67.258960895217,62.874378062913,64.264399396505,63.703943571918,68.390918675361,69.657926570193,63.798897113415,67.042850734244,63.676284571165,64.202088281938,64.962550902438,61.700508519944,62.79382241545,58.583722474812,61.159392375125,68.998915643405,63.142342049416,65.858560689645,66.352854726836,59.624863777294,64.493815901671,60.870108329702,62.226523866663,62.983785897497,57.231761494577,56.193802867296,63.102740825209,61.436890047876,64.76350205405,62.597420261407,64.255116067449,63.328271350057,59.136692608347,64.229051993433,63.171055872333,63.872146730024,61.943204347671,62.600664129938,63.444595498236,66.097977861882,62.452718914588,66.149502607074,66.056350801697,59.699161646864,65.209102608508,64.153410728593,63.847692690377,65.913329840633,69.303064852344,64.577297681728,72.297546567122,66.876157017505,73.366606334536,73.664753681757,76.024264074048,76.252791249328,71.866226692726,78.583196220258,66.960666334051,73.755810204189,74.051245733392,73.858198405948,73.129788542905,76.138252889221,72.044435214263,74.752078098943,69.268511081145,71.637636006049,68.572584965434,66.361897491402,71.855022454411,70.368885471105,74.260026570232,74.499913847473,76.053001026998,72.15102042639,80.218260003466,77.994248926699,83.728285891263,78.127054157066,80.904707605678,77.295730213607,78.290191187785,74.542316339058,72.515249467087,74.587311407438,74.242277017277,72.578661218196,77.085357786218,74.097011912243,74.702423723425,76.800712603688,78.380997824811,74.668594647863,70.292774620626,75.497226044283,74.571168684859,71.227002792424,76.013670459359,73.56349511317,70.1442528281,74.163277604571,67.923321840448,64.336022079914,72.769212285533,68.018355091695,71.932053149253,73.716273165496,71.670177201632,67.907883749265,68.266263885277,72.019226932694,71.241435079911,72.125358996388,70.160465288125,73.084679790837,72.258623459534,80.846201573489,78.49086918053,81.389788402409,79.915847195164,77.281717589964,81.809344184466,83.754045165701,83.376060112838,84.455139826797,85.377639404229,80.16999632383,80.977322959081,79.098666160969,89.194350763086,90.379906471607,92.803007396674,92.856878576775,88.255208781702,89.730068689694,92.791497924695,95.31927287404,92.679585919684,93.150296546801,89.769671922067,95.982137370718,94.887631983786,102.401449568207,97.506722123114,103.431173239926,100.971700704314,96.647704799215,96.581959669617,95.028566515847,97.977964127261,96.512983060913,94.097694333693,97.668973958051,97.120048897223,95.639036606949,101.427118618832,101.150300724281,104.220146712689,99.797958516791,97.902728576843,98.548363552866,94.229960772882,98.532747467815,103.700297636285,107.731291916544,100,96.438618928404,94.990472474281,104.758388760765,100.871670219827,106.242786970473,102.899129985702,102.017512831107,101.700678372542,98.539513922326,102.472651953677,100.572620242651,104.767600580064,101.355970436818,101.9646789833,100.96345222655,106.527559886288,102.116025084152,107.366800504699,110.843903663989,105.341675702909,110.046070388999,108.701017298371,109.90037772717,103.058779462349,105.743983584767,106.047860376129,104.343634617751,105.621462575036,107.222621152367,112.173621150542,114.524150673418,109.076936129701,112.598322060364,109.033282993863,112.50218376083,114.560160350343,107.858635463883,109.941933452712,109.954745365067,108.634872813649,101.990543510977,113.145323938474,111.655800256905,113.653688627371,111.358372631743,110.819981852302,110.466937543837,108.468881744977,111.467956064242,108.98007167668,108.1911752198,109.902800490079,110.059719890604,100.690448163337,112.849397567701,111.748313692106,112.183679626882,106.778602822119,106.685096297067,105.790577756393,104.829064989142,108.154247955469,105.988251072693,105.814465372825,107.630988767195,104.67389605205,101.865372912393,106.714171392458,105.934069070985,107.574276642358,106.367359501019,105.250233566506,103.170175733022,103.00419210887,107.811699297237,105.53189516956,106.001551469394,105.324907742988,106.109604814925,104.157880689244,102.401699047092,72.877347841257,74.293257177372,,,,,,,,
