Descriptores,1993|Enero,1993|Febrero,1993|Marzo,1993|Abril,1993|Mayo,1993|Junio,1993|Julio,1993|Agosto,1993|Septiembre,1993|Octubre,1993|Noviembre,1993|Diciembre,1994|Enero,1994|Febrero,1994|Marzo,1994|Abril,1994|Mayo,1994|Junio,1994|Julio,1994|Agosto,1994|Septiembre,1994|Octubre,1994|Noviembre,1994|Diciembre,1995|Enero,1995|Febrero,1995|Marzo,1995|Abril,1995|Mayo,1995|Junio,1995|Julio,1995|Agosto,1995|Septiembre,1995|Octubre,1995|Noviembre,1995|Diciembre,1996|Enero,1996|Febrero,1996|Marzo,1996|Abril,1996|Mayo,1996|Junio,1996|Julio,1996|Agosto,1996|Septiembre,1996|Octubre,1996|Noviembre,1996|Diciembre,1997|Enero,1997|Febrero,1997|Marzo,1997|Abril,1997|Mayo,1997|Junio,1997|Julio,1997|Agosto,1997|Septiembre,1997|Octubre,1997|Noviembre,1997|Diciembre,1998|Enero,1998|Febrero,1998|Marzo,1998|Abril,1998|Mayo,1998|Junio,1998|Julio,1998|Agosto,1998|Septiembre,1998|Octubre,1998|Noviembre,1998|Diciembre,1999|Enero,1999|Febrero,1999|Marzo,1999|Abril,1999|Mayo,1999|Junio,1999|Julio,1999|Agosto,1999|Septiembre,1999|Octubre,1999|Noviembre,1999|Diciembre,2000|Enero,2000|Febrero,2000|Marzo,2000|Abril,2000|Mayo,2000|Junio,2000|Julio,2000|Agosto,2000|Septiembre,2000|Octubre,2000|Noviembre,2000|Diciembre,2001|Enero,2001|Febrero,2001|Marzo,2001|Abril,2001|Mayo,2001|Junio,2001|Julio,2001|Agosto,2001|Septiembre,2001|Octubre,2001|Noviembre,2001|Diciembre,2002|Enero,2002|Febrero,2002|Marzo,2002|Abril,2002|Mayo,2002|Junio,2002|Julio,2002|Agosto,2002|Septiembre,2002|Octubre,2002|Noviembre,2002|Diciembre,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2018|Enero<P>,2018|Febrero<P>,2018|Marzo<P>,2018|Abril<P>,2018|Mayo<P>,2018|Junio<P>,2018|Julio<P>,2018|Agosto<P>,2018|Septiembre<P>,2018|Octubre<P>,2018|Noviembre<P>,2018|Diciembre<P>,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<R>,2020|Mayo<P>,2020|Junio,2020|Julio,2020|Agosto,2020|Septiembre,2020|Octubre,2020|Noviembre,2020|Diciembre
Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.820409248498,4.775441687812,4.29403224314,5.617811631681,5.441810455024,5.690629564772,5.733429495436,6.103264068849,6.17911336051,6.124506985808,5.985619575585,5.554817930478,0.275951738145,-3.804911566653,-5.697872276332,-8.522552854804,-9.276203947392,-9.958191485807,-10.354744945713,-10.738936410188,-10.952849729719,-11.626735170425,-11.457162894207,-10.88295235214,-0.488653075726,3.920423766622,4.98634617869,6.659761560828,8.052540622821,9.042072816983,10.113760668566,10.526736379109,10.702529705311,11.962179827214,12.076402200956,11.82052212733,6.768197807838,6.148982115079,5.25744372649,6.904964558601,7.241498988816,7.522001877497,7.702332650233,7.934881661827,8.255831061353,8.272599661679,8.118422787438,7.893099804297,8.081323908168,8.965398318993,10.798314058487,9.160564189859,8.688784871584,8.203153291467,7.911091861845,7.501617568786,7.132100862795,6.561698092257,6.204547468586,5.972975554726,2.954949898166,2.296090632607,2.006865675083,1.918320133585,1.675445361117,1.681464517445,1.633796893723,1.598121376561,1.68081997314,1.557279217278,1.609046127252,1.53722758661,2.703604797838,4.153640059933,4.156391826565,3.778024658734,4.30632861448,4.695751854518,4.668090987881,5.070969335357,5.078362430671,5.060026223253,4.835203219753,4.39686308644,1.546184131512,-0.475964085347,-0.850895822424,-1.359524137134,-1.742948038798,-2.017721742207,-2.047212151339,-2.164750945723,-2.362073612922,-2.400848641765,-2.350406083358,-2.183475228718,-4.001596492561,-4.108335580347,-5.160768531903,-2.772893280481,-2.417202408978,-2.428495628204,-2.323280528894,-2.287907235599,-2.22179812142,-1.736479854615,-1.639003778543,-1.503146597252,0.707768501648,1.950255794516,3.312101582921,2.234968133308,2.058908117019,2.220469272539,2.187586889416,1.862915149793,1.792502485304,1.702343442301,1.56759032253,1.759625892785,3.499536033423,2.833153859038,3.96977510236,4.24753771209,4.103093272207,4.24057645909,3.987656939467,3.861985339076,3.907037527862,3.810270567819,3.960026973886,3.853026501055,1.589360295742,1.665606189635,0.391529630298,1.452873579644,1.911000937475,1.841945845922,1.395278393176,1.657489949639,1.667808781765,1.66880676784,1.886043517827,2.15026584408,4.408553509781,3.938128295083,5.407114873978,4.050804961782,4.267233705184,4.405614414251,4.832743132545,4.806775344332,4.754876734597,4.758681362302,4.573534076207,4.129574244052,1.250224957413,1.531510995746,1.460627775525,1.434740662182,1.236366591308,1.177655268966,1.215512021324,0.956361457365,0.848241235608,0.987911631554,0.889554607415,0.926536163865,1.119261095932,2.144857566211,-0.326544112166,0.681780218992,0.325511074152,0.150202216336,0.116208507837,-0.142241590329,-0.370448546573,-0.4826024739,-0.790756016015,-1.049443823951,-8.438120748391,-10.07783644195,-8.890897337037,-9.628750239791,-9.742647415876,-9.779437261999,-9.401491330412,-9.178118811403,-8.81869971445,-8.553248944151,-8.005816866075,-7.475724823272,3.186888278973,3.421805058714,4.46822497273,5.136085685136,5.388109350748,5.565091200426,5.251249115665,5.270254883114,5.114278818166,4.798190140787,4.671470507178,4.536131363288,1.052285548178,1.636386960581,1.554227834288,1.035774018266,1.364420467743,1.753214991259,1.876222815785,2.104655887992,2.119240551384,2.347383062791,2.711502073029,2.849181090041,3.681552951768,5.071628904494,4.564932322463,4.226230274748,4.31410332069,3.968838728924,4.019104317237,3.858301275134,3.716220814154,3.536941821015,3.297474761708,2.844554294139,1.768913335068,0.682940153437,-0.82258077199,0.038417434959,0.082349916725,-0.30339684632,-0.439382906816,-0.398461790378,-0.50105794215,-0.338517748715,-0.369004345694,-0.223161401996,0.984159860168,1.179469394816,2.661011767043,2.180751843968,2.252347445358,2.592613619721,2.594076137092,2.389680912189,2.536368212515,2.56956824384,2.504212080694,2.572992494061,1.5365618223,1.69007032786,1.377503512287,1.281829185026,0.736165020937,0.777196250729,1.006304088916,1.19074600558,1.449686980052,1.26459894196,1.159546918681,1.101429041209,1.00447887796,2.088512636373,1.064768041437,1.312904821674,1.292599444884,1.221555136821,0.733014517306,0.678403443141,0.369746642705,0.178569261661,0.363728720468,0.31652867729,0.754895698287,-0.680635181289,1.047539660803,-0.185973075788,-0.028088138451,0.093663714445,0.004761378598,0.067959917141,-0.126888694243,-0.12269845648,-0.221017550615,-0.249285987797,1.599867454225,1.245276222865,-0.350800037719,0.780624403415,1.024042879217,0.991459154299,1.110059089008,1.039764804348,1.133673815715,1.089514262159,0.844569549673,0.514215563241,-0.546441104399,-0.253276176133,-0.23434024579,-0.910332337215,-1.371532999459,-1.644105982481,-1.599981174144,-1.549481416998,-1.54659563877,-1.690011284406,-1.72101560773,-1.650215294414,-1.620241452907,-1.79969026182,-2.836950084468,-9.343673078209,-13.66495803769,,,,,,,
21---Minería,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.882070097815,4.042420046342,3.267685917386,2.788531411481,2.525483457747,2.125150632548,1.993500239733,1.887286982781,1.632425742611,1.360354500577,1.03194563757,0.702975797284,-0.67228946971,-1.049599358869,-0.904538641343,-1.01117348231,-0.972278237224,-0.728033990972,-0.475178356949,-0.189889974978,0.146368381512,-2.444446655678,-2.406562966402,-1.805151144252,5.663572547514,9.020132396527,8.86530388961,8.950617952476,9.036942976843,8.953175101243,8.865736583582,8.400079759258,8.147715058652,11.057043829368,11.167747614758,10.73470382894,5.793218425093,4.110468376406,4.447420212847,4.506435993825,4.743431450537,4.960264501989,5.190660449897,5.778896118545,6.096843778788,6.229934922881,6.32954915849,6.210706756319,5.932218015047,6.074463250964,6.484034504101,6.420436076215,6.14667385355,5.423820530298,4.966371330988,4.297319323412,3.256628081227,2.08885031512,1.979293802555,1.949095387214,0.549895691971,-1.81322418958,-2.250420486012,-3.35732216153,-3.932394893604,-4.486261187166,-4.607916939998,-4.739649378898,-4.359866692304,-3.875642490268,-4.022587358906,-4.270734229126,-0.92276487216,0.509964379282,0.322569957893,1.49145496008,2.076961538611,3.244645922972,2.684070438522,3.592577114517,4.233555346037,4.032429559436,3.868829916421,4.069822744949,2.841500083158,3.30174530627,3.685222388352,2.475419696411,1.741804916677,1.729047824697,2.816880777425,2.492255162241,2.147025421516,2.338634729706,2.622756794782,2.936720018487,2.06464498147,0.62464606899,-0.552371301051,0.5536257816,1.124147586722,1.003890409469,0.611773752221,0.598204567366,0.41249069628,1.04322587482,0.682701745712,0.563284347924,2.078406015774,3.041086264831,4.228787127213,3.815119958042,3.862988941782,4.108082517253,4.381215143012,4.425307001567,4.630677488998,4.499681768474,4.840446278199,4.858606933163,3.027708054514,4.223436507536,3.27425531486,3.641867062598,3.489663348564,3.337049291145,2.761634577769,2.311091733123,2.289214895484,2.286778425094,2.161239311894,1.606655758496,-0.125686089189,-1.327495434033,-1.459019312871,-0.779794507724,-0.017596037097,0.28866163322,-0.486198425302,0.083458795553,0.008164180301,-0.383676835954,-0.283125188961,0.221941472686,1.513319251416,0.95092554407,1.8098775704,1.098620789172,0.308204301327,-0.415794657921,0.198630624991,-0.363317605964,-0.475092405112,-0.456116829332,-0.702238772546,-1.436333242207,-4.325132277019,-3.198441786807,-2.874291084589,-2.689769851051,-2.774906635468,-2.174510971448,-1.679670166409,-2.638999648496,-2.544870632041,-2.572382257666,-2.792795833982,-2.505484392601,-3.915892383324,-2.692836696486,-4.247105297459,-5.289883223737,-5.500174393867,-5.88883825795,-6.174579909949,-5.352146496578,-5.690508741844,-5.477595538088,-5.224155210535,-5.178680613527,-4.51079939767,-6.429611731326,-5.575856268659,-4.817578147534,-4.577512630733,-4.994721106273,-5.098978182665,-5.232020943043,-5.026314541858,-5.074344192307,-5.127555778209,-5.04526219153,-1.205612687486,-0.526404974215,-0.173295143124,0.037037155669,0.424830743094,0.890776607284,0.864689419635,1.089526090917,1.185098138487,1.06208281398,1.018565513011,1.050701250933,-0.627636558105,-0.880139817309,-0.556946559541,-0.518065621917,-0.682955030598,-0.584897286382,-0.415519941835,-0.287816569083,-0.445825980213,-0.077819541465,0.239078532528,0.398061427013,0.334005428181,2.470376088053,1.855059603358,1.400833224946,1.308486208021,1.229624432431,1.200003292343,1.198223807517,1.317254860824,1.097312356172,1.179016134432,1.117632779614,2.981026905473,0.22991947744,-0.327871562034,-0.27895073283,-0.600007230765,-0.772892763311,-0.839875161787,-0.809295247196,-0.812001520321,-0.662309301978,-0.687197721857,-0.607917215644,-0.370481502704,-0.255164593166,0.067366110458,-0.308292733161,-0.270298984298,-0.356399999035,-0.517709613181,-0.634111053665,-0.772926745432,-1.139007193635,-1.506682657475,-1.89348111094,-4.810282070836,-3.748434479549,-3.833395468859,-4.575327164616,-4.990709276565,-4.968297302897,-4.877486679374,-4.797202455736,-4.702925537704,-4.577443731863,-4.519554916323,-4.426732789693,-2.685990093162,-1.721988626686,-2.658348645913,-2.403122984601,-2.548704730626,-2.81204237902,-2.973617587731,-3.362000082543,-3.59910849303,-3.776661237337,-4.019744987095,-4.330760662081,-6.137940881533,-9.251387627224,-8.779092935167,-8.44678701709,-7.952026271589,-7.589471453003,-7.547906113903,-7.584207071269,-8.300521126825,-8.434296598765,-8.385740663921,-8.291661716214,-4.599812979492,-5.438361982883,-6.37332476068,-6.075860690631,-6.167776253447,-6.329579745435,-6.486175821794,-6.209487309589,-5.325307736115,-5.308487500123,-5.45165127692,-5.618905496399,-10.566772866789,-8.423017185917,-7.708279603185,-8.039996208843,-8.202998117408,-7.763647327698,-7.503548538879,-7.02200934849,-6.591282572624,-6.165950333587,-5.573727997393,-5.092997063144,5.72659272376,5.628604841974,4.329001277889,2.344315611476,0.705967115218,,,,,,,
21---Minería|211---Extracción de petróleo y gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.894474395952,4.341652151827,3.532534972028,2.879549118323,2.357782796023,1.936640388078,1.768739800961,1.662588409687,1.347794467009,1.070006964821,0.794306164251,0.47919381855,-1.641034899736,-2.161179223767,-1.712267506777,-1.69271716972,-1.431495460969,-1.065355473678,-0.697984101998,-0.397212006849,0.020991850656,-2.822392771581,-2.855754873309,-2.195658989313,6.105472512473,9.916343305974,9.890189435057,9.92351253352,9.956135571525,9.90985683729,9.711898243018,9.223662757546,8.864259566464,12.068740171519,12.157813948445,11.604796581798,5.661918983183,3.369112896057,3.544039120821,3.388139632577,3.422367134301,3.480008828186,3.722178759718,4.379166678609,4.79691331127,5.064902622116,5.268022485383,5.251781942916,4.545972773284,5.122974523012,5.517198603182,5.886713905478,5.805821867283,5.12217145935,4.815722560286,4.146022543141,3.020477408761,1.765380670318,1.813806097475,1.81767972869,2.327046879231,-0.541445808146,-1.436838444328,-2.865010366215,-3.59473293264,-4.219505386836,-4.425732529342,-4.663172927528,-4.328620671425,-3.955379272346,-4.398092557213,-4.827447162247,-3.45885793693,-2.0209257807,-2.026390362948,-0.631927725295,0.135182322618,1.366875854947,0.79791730505,1.882623447543,2.724078294894,2.686455926573,2.721733050689,3.130391291137,1.16242826329,2.191810955232,2.931879291448,1.840398035756,1.223902085333,1.371951708637,2.59673462445,2.252992900356,1.925027201504,2.116668148008,2.416434657998,2.720267674786,3.828600779113,1.598095728586,0.41987705218,1.368297138009,1.537253651222,1.213185863592,0.683265863116,0.60197138999,0.384555699312,1.044628036664,0.639772454613,0.511731344058,1.785144786854,3.289759067633,3.965860852902,3.651109284354,3.981136182522,4.350653233108,4.763676879544,4.934398239631,5.201728443817,5.092901250382,5.45681138522,5.465001887296,2.614966912645,3.661303685988,2.975026269676,3.417970211218,3.24190085038,3.007630976141,2.500905080299,1.966379355308,1.866642550144,1.872952616297,1.699852265593,1.030279761209,-1.433344276868,-2.3675023179,-2.547011589538,-1.969957638449,-1.206799525192,-0.935224047387,-1.887706188237,-1.359326497991,-1.35896665678,-1.827353232034,-1.737418633522,-1.166046864085,1.117567986719,0.332932181621,1.39223282208,0.876451807912,0.158444655849,-0.460960370619,0.320787156427,-0.220437582374,-0.43864908637,-0.450143298118,-0.748493259937,-1.598323197918,-5.498320264355,-4.683738780112,-4.397082234674,-4.42419733125,-4.64986557439,-4.102808654422,-3.65979505092,-4.634796133546,-4.459121899256,-4.505264152622,-4.772901360752,-4.440273628351,-5.579500461435,-4.354001547765,-6.052219946925,-7.459512125698,-7.669147453852,-8.027490095457,-8.388497305515,-7.565752188858,-7.941666586138,-7.715607429106,-7.384859428917,-7.222679242144,-6.775649452663,-8.346696406724,-7.306898793888,-6.238889613438,-5.999425833994,-6.573056532382,-6.55955228419,-6.535973052604,-6.229772866225,-6.071771869096,-6.000595357862,-5.868806643992,-2.10190591538,-1.870219280067,-1.816295091468,-1.736489840592,-1.484419852539,-1.093128618736,-0.839418152692,-0.603549165701,-0.599566187693,-0.625957745546,-0.653829484284,-0.620297581889,-0.777090418528,-1.202936682225,-1.016025410457,-0.916541709888,-1.009563570238,-0.884265015396,-1.006718936622,-1.011174524014,-1.305162473204,-1.332352378029,-1.242329259646,-1.243557846983,-3.012778823148,-0.374331022756,-0.685124525656,-0.927565023732,-0.935902505517,-0.87106483307,-0.837776498071,-0.755438985442,-0.474018413006,-0.546503022589,-0.344970953978,-0.305370302186,1.531202808619,-0.76995680527,-0.97411771093,-1.002099369937,-1.086554251581,-1.095525739855,-1.197774281073,-1.24743414915,-1.194693155644,-1.000684414075,-1.105707437734,-1.13400550454,-1.790463828732,-1.633381537349,-1.420755834205,-1.280503880344,-1.058756939975,-1.259744230228,-1.491757488114,-1.668866864839,-1.970008722988,-2.375314413466,-2.617431354066,-2.853305988632,-8.613465959484,-7.257490681595,-6.626864063868,-7.625067558137,-8.109907834914,-7.971618027189,-7.491071038099,-7.326573543821,-6.986217175823,-6.598252130743,-6.312917876388,-6.075295560828,-0.721445452887,-1.288043096344,-2.47923341461,-2.157100092239,-2.209365291406,-2.386401745697,-2.815467036181,-3.176269013542,-3.715852670482,-4.20429245636,-4.691299160041,-5.234770546381,-10.814070631466,-11.706299724961,-10.898134864226,-10.206090273669,-9.726447362068,-9.545817758399,-9.401010621994,-9.544360312932,-10.500453147018,-10.49688542255,-10.516499158367,-10.368104698331,-5.755442524589,-6.547044624256,-7.500901862547,-7.463143727015,-7.652500751522,-7.8321065494,-7.843198555225,-7.65734546626,-6.421792785479,-6.515224068911,-6.66854740003,-6.759044749446,-14.562151308602,-11.847980457112,-10.344151998344,-10.216700650295,-10.096386619143,-9.770094669616,-9.474973162273,-9.002989702438,-8.567633305066,-8.135219275718,-7.378872531932,-6.742764582116,6.865396803284,6.258904696206,5.251760566584,4.704387940081,3.566203906855,,,,,,,
"21---Minería|212---Minería de minerales metálicos y no metálicos, excepto petróleo y gas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.096230642274,1.989754178953,1.413529552714,2.449940228869,4.710976120165,4.511824438602,4.852787146707,4.892252276399,5.368698006286,5.323654537794,4.63240651413,4.346130256231,1.806255437621,3.751668546748,1.413929886038,0.779129152671,-0.841110627855,-1.338407121808,-1.792127358261,-1.319507718176,-1.485915597264,-1.415865763447,-0.48732669237,-0.272270854357,10.515981942972,8.838921057657,6.977544548311,6.569933474586,6.403614164335,5.151972996488,5.291021461821,4.215197894087,4.257814718304,3.865531271418,3.453295561209,3.234984106404,-7.089233712083,-2.985693362247,-2.48710376192,0.350355466763,2.606118804495,4.657087596325,5.389061286967,5.773363850966,5.756822295358,5.189038868968,5.031858820409,4.824131004056,4.386096538567,3.262135836813,6.37523766486,3.95611939357,3.617607511193,3.969190916926,3.095517369715,3.36538737373,3.824240297956,4.100598174616,2.750479534093,2.58843110477,-5.990610687842,-5.351973651499,-2.721778479572,-2.301479206646,-2.862591230255,-3.999271557157,-4.396593043189,-4.535461313029,-4.573217210707,-3.902916421784,-1.954670264307,-1.215892234715,12.576376822262,13.203955833866,9.717001628807,8.866113550124,7.684459566535,8.541537646346,9.042921972876,8.809965898634,8.290124597842,7.362859352622,6.241343662029,5.560944772606,6.234455951322,3.937653588863,3.583332310504,3.37462957803,3.358060660045,3.129074181687,3.902037379667,4.425594202062,4.165948725317,4.400296193312,4.301488062457,4.193434481366,-2.894508537987,-0.148886811157,-4.616505221344,-4.150433297527,-1.830695112284,-1.672739926375,-1.980461604322,-2.350164106338,-2.807659848819,-2.90996582292,-3.043218089904,-3.046008781141,-7.242642131422,-8.890980408791,-3.577571479007,-2.568095375468,-3.354548013456,-2.93655985995,-2.861819112813,-3.083153475492,-2.845540084077,-2.597332144099,-2.037634264913,-1.652141952088,9.380984430945,11.12597088434,8.845568582571,6.988736799626,5.951454845231,5.878499026295,3.938658516323,3.814202994947,4.314364871216,3.802834518248,3.852872799025,4.252433114812,15.490063199738,10.415658625466,10.615555715388,12.415400323969,12.933579415611,13.360927430978,14.299492775555,15.090863299696,13.897169292147,14.05897599616,13.899000922155,13.243804197767,5.312360521852,6.473194494949,4.890581126572,2.095774829134,0.444907546554,-1.384006418352,-2.267656977818,-3.10751290028,-2.270632935384,-1.97200400343,-1.734482118095,-1.33839866902,5.358682343528,6.768551006226,8.525376702233,9.536022988504,10.20546121623,10.60438416649,11.58499050512,10.5971175379,9.768612814559,8.800168315963,7.937404797205,6.838901696287,-7.630741543084,-5.949639101326,-6.753985657579,-5.02602900156,-5.567168003294,-6.131657121043,-5.770954514048,-5.084747880434,-4.743799012543,-4.105838361156,-3.827875063988,-3.790707166141,-8.331901533502,-11.115695193766,-9.118607498269,-10.176366253993,-8.892327828317,-6.737450049234,-6.497281551071,-6.800812942515,-6.51982670148,-6.390980602091,-6.100748239666,-5.397296944976,7.598800839737,9.892654040298,10.320976262796,11.585358192286,11.911218420475,11.294795770619,10.78834493212,11.966141491108,13.134294947311,13.405942162245,13.881795383396,14.266625790748,10.79931278461,10.136473810768,10.204202479354,11.477559873893,12.014161119176,12.730880649594,12.939773595853,12.513391068874,12.309813881739,12.521851210974,12.25368628452,11.974149979328,18.529649861628,19.236976390856,17.651871081093,15.053042133725,14.280355159457,13.300844275019,12.755475812537,12.102321225666,10.972688710605,10.097622325578,9.536183718718,8.799522006543,1.185545100032,0.989845671243,0.311992838457,1.166535600566,1.08203938771,0.701265057875,0.784705849649,0.93799143216,0.746697469924,0.728681108189,1.33020836339,2.386659701115,-0.701636764557,-0.689977387062,0.680275285652,0.435741580874,0.749721934856,1.1423049306,1.572051079178,1.773492737925,2.069929358156,2.262161498952,1.761044369022,1.355970436818,5.730131887307,6.006944776734,4.479666367183,3.655013562339,3.106798955206,3.890021690826,3.799041233124,4.352397788539,4.998841185779,5.226876499332,4.977606382337,4.629120434731,2.333117367869,3.467713392413,2.498589449633,4.322362936041,4.807308126498,3.680637185299,4.140342082481,3.481413102413,3.483178016173,3.561367437344,3.658172786743,3.684077146943,4.112601800406,0.314489951267,2.075434052835,1.412609954923,0.95511630153,1.144962585777,0.744269515444,0.815405727293,0.313868877109,0.000543138532,0.093212545762,-0.047242049277,1.311592714247,0.059229190614,-0.052869089195,-0.018065321917,-0.282048073221,-0.927934860237,-1.330724323777,-1.694369165943,-1.876348933108,-1.987288577586,-2.055522770175,-2.067109948749,-4.893546743447,-1.998052541729,-3.197199985379,-3.712058942686,-3.793347165334,-3.237152260393,-2.971881714442,-2.911478234028,-2.785172788443,-2.537922343435,-2.349558045429,-2.142580915237,1.371601532975,1.805088474661,-0.186512175245,-8.025281354705,-12.704413697054,,,,,,,
